"state_id","county_fips","county","county_population","date","weekday","covid","grade_total","n_grade_total","daily_distance_diff","grade_distance","n_grade_distance","daily_visitation_diff","grade_visitation","n_grade_visitation","encounters_rate","grade_encounters","n_grade_encounters","start_date","end_date","days_since_measure","school_closure"
"IL","17033","Crawford County",18807,2020-03-14,7,"POST","D",2,-0.234936324155556,"F",1,-0.25884469318409,"F",1,-0.893741710901857,"B",4,2020-03-17,"4/30/20 0:00",-3,0
"IL","17033","Crawford County",18807,2020-03-15,1,"POST","D+",2.3,-0.278450084005924,"D",2,-0.263812660080498,"F",1,-0.880178134689735,"B",4,2020-03-17,"4/30/20 0:00",-2,0
"IL","17033","Crawford County",18807,2020-03-16,2,"POST","D-",1.7,-0.211847413930699,"F",1,0.000888888888888889,"F",1,-0.806010033857088,"C",3,2020-03-17,"4/30/20 0:00",-1,0
"IL","17033","Crawford County",18807,2020-03-17,3,"POST","D",2,-0.228294979654448,"F",1,-0.120418848167539,"F",1,-0.88279837100344,"B",4,2020-03-17,"4/30/20 0:00",0,0
"IL","17033","Crawford County",18807,2020-03-18,4,"POST","D",2,-0.230897818157638,"F",1,-0.211885714285714,"F",1,-0.873827914917696,"B",4,2020-03-17,"4/30/20 0:00",1,1
"IL","17033","Crawford County",18807,2020-03-19,5,"POST","D+",2.3,-0.339883867262561,"D",2,-0.387738530247665,"F",1,-0.881102923976925,"B",4,2020-03-17,"4/30/20 0:00",2,1
"IL","17033","Crawford County",18807,2020-03-20,6,"POST","D+",2.3,-0.28327721477515,"D",2,-0.375020843755211,"F",1,-0.891676348160465,"B",4,2020-03-17,"4/30/20 0:00",3,1
"IL","17033","Crawford County",18807,2020-03-21,7,"POST","C",3,-0.520147996439457,"C",3,-0.54347391565061,"F",1,-0.947996015750343,"A",5,2020-03-17,"4/30/20 0:00",4,1
"IL","17033","Crawford County",18807,2020-03-22,1,"POST","C",3,-0.470664613353864,"C",3,-0.45993413830955,"F",1,-0.951849304446968,"A",5,2020-03-17,"4/30/20 0:00",5,1
"IL","17033","Crawford County",18807,2020-03-23,2,"POST","D+",2.3,-0.384160110523673,"D",2,-0.0266666666666667,"F",1,-0.914426164625342,"B",4,2020-03-17,"4/30/20 0:00",6,1
"IL","17033","Crawford County",18807,2020-03-24,3,"POST","D+",2.3,-0.376626277352526,"D",2,-0.303262182843335,"F",1,-0.915135169745521,"B",4,2020-03-17,"4/30/20 0:00",7,1
"IL","17033","Crawford County",18807,2020-03-25,4,"POST","D+",2.3,-0.396109008785082,"D",2,-0.250285714285714,"F",1,-0.923797362735535,"B",4,2020-03-17,"4/30/20 0:00",8,1
"IL","17033","Crawford County",18807,2020-03-26,5,"POST","D+",2.3,-0.383628531604343,"D",2,-0.131140885099472,"F",1,-0.892447005899791,"B",4,2020-03-17,"4/30/20 0:00",9,1
"IL","17033","Crawford County",18807,2020-03-27,6,"POST","C-",2.7,-0.403163593201949,"C",3,-0.375020843755211,"F",1,-0.897410041741044,"B",4,2020-03-17,"4/30/20 0:00",10,1
"IL","17033","Crawford County",18807,2020-03-28,7,"POST","C-",2.7,-0.538058462414786,"C",3,-0.143713771736958,"F",1,-0.888038843630851,"B",4,2020-03-17,"4/30/20 0:00",11,1
"IL","17033","Crawford County",18807,2020-03-29,1,"POST","C-",2.7,-0.484208652966073,"C",3,-0.476765459202342,"F",1,-0.934709876324378,"B",4,2020-03-17,"4/30/20 0:00",12,1
"IL","17033","Crawford County",18807,2020-03-30,2,"POST","C",3,-0.445359857711108,"C",3,-0.0106666666666667,"F",1,-0.955828890187403,"A",5,2020-03-17,"4/30/20 0:00",13,1
"IL","17033","Crawford County",18807,2020-03-31,3,"POST","C",3,-0.471087700089716,"C",3,-0.273459524768425,"F",1,-0.943442504831209,"A",5,2020-03-17,"4/30/20 0:00",14,1
"IL","17033","Crawford County",18807,2020-04-01,4,"POST","C",3,-0.481824817040595,"C",3,-0.1936,"F",1,-0.946969475576702,"A",5,2020-03-17,"4/30/20 0:00",15,1
"IL","17033","Crawford County",18807,2020-04-02,5,"POST","C-",2.7,-0.305119340282996,"D",2,-0.164433617539586,"F",1,-0.951882041972209,"A",5,2020-03-17,"4/30/20 0:00",16,1
"IL","17033","Crawford County",18807,2020-04-03,6,"POST","D+",2.3,-0.279132275370022,"D",2,-0.124228781057195,"F",1,-0.928956732126508,"B",4,2020-03-17,"4/30/20 0:00",17,1
"IL","17033","Crawford County",18807,2020-04-04,7,"POST","C+",3.3,-0.553175825513661,"B",4,-0.2972216669998,"F",1,-0.953897453826776,"A",5,2020-03-17,"4/30/20 0:00",18,1
"IL","17033","Crawford County",18807,2020-04-05,1,"POST","C",3,-0.417764166230521,"C",3,-0.478229052323454,"F",1,-0.958474118246523,"A",5,2020-03-17,"4/30/20 0:00",19,1
"IL","17033","Crawford County",18807,2020-04-06,2,"POST","C-",2.7,-0.393911572813762,"D",2,-0.138666666666667,"F",1,-0.946843512335791,"A",5,2020-03-17,"4/30/20 0:00",20,1
"IL","17033","Crawford County",18807,2020-04-07,3,"POST","C",3,-0.406907652637099,"C",3,-0.270237615787354,"F",1,-0.950496446322194,"A",5,2020-03-17,"4/30/20 0:00",21,1
"IL","17033","Crawford County",18807,2020-04-08,4,"POST","C",3,-0.479406130122412,"C",3,-0.1232,"F",1,-0.942686725385747,"A",5,2020-03-17,"4/30/20 0:00",22,1
"IL","17033","Crawford County",18807,2020-04-09,5,"POST","C-",2.7,-0.383041455169659,"D",2,-0.0328867235079172,"F",1,-0.945835806408508,"A",5,2020-03-17,"4/30/20 0:00",23,1
"IL","17033","Crawford County",18807,2020-04-10,6,"POST","C-",2.7,-0.448474426930972,"C",3,-0.272969818242455,"F",1,-0.928956732126508,"B",4,2020-03-17,"4/30/20 0:00",24,1
"IL","17033","Crawford County",18807,2020-04-11,7,"POST","C-",2.7,-0.502531743848147,"C",3,-0.122126723965621,"F",1,-0.932567678365941,"B",4,2020-03-17,"4/30/20 0:00",25,1
"IL","17033","Crawford County",18807,2020-04-12,1,"POST","C+",3.3,-0.58650708480566,"B",4,-0.371386754482254,"F",1,-0.975689094504284,"A",5,2020-03-17,"4/30/20 0:00",26,1
"IL","17033","Crawford County",18807,2020-04-13,2,"POST","C-",2.7,-0.37402561288108,"D",2,-0.0284444444444444,"F",1,-0.964562341557194,"A",5,2020-03-17,"4/30/20 0:00",27,1
"IL","17033","Crawford County",18807,2020-04-14,3,"POST","C-",2.7,-0.294819881062556,"D",2,-0.0390656463954893,"F",1,-0.947767242769135,"A",5,2020-03-17,"4/30/20 0:00",28,1
"IL","17033","Crawford County",18807,2020-04-15,4,"POST","C-",2.7,-0.336727466796399,"D",2,0.056,"F",1,-0.950118556599463,"A",5,2020-03-17,"4/30/20 0:00",29,1
"IL","17033","Crawford County",18807,2020-04-16,5,"POST","D+",2.3,-0.386380112917523,"D",2,-0.0458790093382054,"F",1,-0.938529938435702,"B",4,2020-03-17,"4/30/20 0:00",30,1
"IL","17033","Crawford County",18807,2020-04-17,6,"POST","D+",2.3,-0.272957593847403,"D",2,-0.102217775554444,"F",1,-0.939537644362985,"B",4,2020-03-17,"4/30/20 0:00",31,1
"IL","17033","Crawford County",18807,2020-04-18,7,"POST","D+",2.3,-0.348102804283341,"D",2,-0.0429742154707176,"F",1,-0.927907038452254,"B",4,2020-03-17,"4/30/20 0:00",32,1
"IL","17033","Crawford County",18807,2020-04-19,1,"POST","C-",2.7,-0.363710663027165,"D",2,-0.285766556897183,"F",1,-0.942224860169075,"A",5,2020-03-17,"4/30/20 0:00",33,1
"IL","17033","Crawford County",18807,2020-04-20,2,"POST","C",3,-0.407872922519928,"C",3,-0.00355555555555556,"F",1,-0.941972933687254,"A",5,2020-03-17,"4/30/20 0:00",34,1
"IL","17033","Crawford County",18807,2020-04-21,3,"POST","D+",2.3,-0.276441543596789,"D",2,-0.17196939186468,"F",1,-0.938991803652373,"B",4,2020-03-17,"4/30/20 0:00",35,1
"IL","17033","Crawford County",18807,2020-04-22,4,"POST","C-",2.7,-0.40536900563921,"C",3,0.123657142857143,"F",1,-0.939663607603896,"B",4,2020-03-17,"4/30/20 0:00",36,1
"IL","17033","Crawford County",18807,2020-04-23,5,"POST","C-",2.7,-0.512000538339038,"C",3,-0.0491270807957775,"F",1,-0.937774158990239,"B",4,2020-03-17,"4/30/20 0:00",37,1
"IL","17033","Crawford County",18807,2020-04-24,6,"POST","D+",2.3,-0.330392519871752,"D",2,-0.183591795897949,"F",1,-0.922490619093105,"B",4,2020-03-17,"4/30/20 0:00",38,1
"IL","17033","Crawford County",18807,2020-04-25,7,"POST","C-",2.7,-0.540754612535538,"C",3,-0.151708974615231,"F",1,-0.931895874414418,"B",4,2020-03-17,"4/30/20 0:00",39,1
"IL","17033","Crawford County",18807,2020-04-26,1,"POST","C+",3.3,-0.558135602829889,"B",4,-0.239663373582144,"F",1,-0.942602749891806,"A",5,2020-03-17,"4/30/20 0:00",40,1
"IL","17033","Crawford County",18807,2020-04-27,2,"POST","C-",2.7,-0.407308151796371,"C",3,0.142222222222222,"F",1,-0.93815204871297,"B",4,2020-03-17,"4/30/20 0:00",41,1
"IL","17033","Crawford County",18807,2020-04-28,3,"POST","C-",2.7,-0.464231628921774,"C",3,0.0616190092629883,"F",1,-0.933365445558373,"B",4,2020-03-17,"4/30/20 0:00",42,1
"IL","17033","Crawford County",18807,2020-04-29,4,"POST","C-",2.7,-0.444102785455692,"C",3,0.316571428571429,"F",1,-0.936430551087194,"B",4,2020-03-17,"4/30/20 0:00",43,1
"IL","17033","Crawford County",18807,2020-04-30,5,"POST","C",3,-0.420216230988737,"C",3,-0.0182704019488429,"F",1,-0.955115098488911,"A",5,2020-03-17,"4/30/20 0:00",44,1
"IL","17033","Crawford County",18807,2020-05-01,6,"POST","C-",2.7,-0.347101597632857,"D",2,0.214607303651826,"F",1,-0.94927880166006,"A",5,2020-03-17,"4/30/20 0:00",45,1
"IL","17033","Crawford County",18807,2020-05-02,7,"POST","C",3,-0.50748609480771,"C",3,-0.0277833300019988,"F",1,-0.954737208766179,"A",5,2020-03-17,"4/30/20 0:00",46,1
"IL","17033","Crawford County",18807,2020-05-03,1,"POST","C",3,-0.528668739406777,"C",3,-0.285034760336626,"F",1,-0.958558093740463,"A",5,2020-03-17,"4/30/20 0:00",47,1
"IL","17033","Crawford County",18807,2020-05-04,2,"POST","C-",2.7,-0.458384043904045,"C",3,-0.267555555555556,"F",1,-0.928116977187105,"B",4,2020-03-17,"4/30/20 0:00",48,1
"IL","17033","Crawford County",18807,2020-05-05,3,"POST","D+",2.3,-0.3028787605239,"D",2,-0.296818364881192,"F",1,-0.927697099717403,"B",4,2020-03-17,"4/30/20 0:00",49,1
"IL","17033","Crawford County",18807,2020-05-06,4,"POST","D+",2.3,-0.265916119712823,"D",2,0.408914285714286,"F",1,-0.879537153942642,"B",4,2020-03-17,"4/30/20 0:00",50,1
"IL","17033","Crawford County",18807,2020-05-07,5,"POST","D+",2.3,-0.271652082177159,"D",2,-0.0198944376776289,"F",1,-0.920643158226418,"B",4,2020-03-17,"4/30/20 0:00",51,1
"IL","17033","Crawford County",18807,2020-05-08,6,"POST","D",2,-0.0891230430281116,"F",1,0.0518592629648157,"F",1,-0.857367623542404,"B",4,2020-03-17,"4/30/20 0:00",52,1
"IL","17033","Crawford County",18807,2020-05-09,7,"POST","D",2,-0.238256948008058,"F",1,0.12972216669998,"F",1,-0.835869897093687,"B",4,2020-03-17,"4/30/20 0:00",53,1
"IL","17033","Crawford County",18807,2020-05-10,1,"POST","D",2,-0.212307877597245,"F",1,0.102085620197585,"F",1,-0.885919291482105,"B",4,2020-03-17,"4/30/20 0:00",54,1
"IL","17033","Crawford County",18807,2020-05-11,2,"POST","D",2,-0.242905698490266,"F",1,0.0595555555555556,"F",1,-0.922574594587045,"B",4,2020-03-17,"4/30/20 0:00",55,1
"IL","17033","Crawford County",18807,2020-05-12,3,"POST","D+",2.3,-0.256386037111541,"D",2,0.220298026580749,"F",1,-0.928116977187105,"B",4,2020-03-17,"4/30/20 0:00",56,1
"IL","17033","Crawford County",18807,2020-05-13,4,"POST","D+",2.3,-0.258215443044264,"D",2,0.255314285714286,"F",1,-0.935926698123553,"B",4,2020-03-17,"4/30/20 0:00",57,1
"IL","17033","Crawford County",18807,2020-05-14,5,"POST","D",2,-0.167468076996126,"F",1,0.262687779131141,"F",1,-0.88722091163818,"B",4,2020-03-17,"4/30/20 0:00",58,1
"IL","17033","Crawford County",18807,2020-05-15,6,"POST","D",2,-0.143910173053497,"F",1,0.0191762547940637,"F",1,-0.880418896629016,"B",4,2020-03-17,"4/30/20 0:00",59,1
"IL","17033","Crawford County",18807,2020-05-16,7,"POST","D",2,-0.20276313365974,"F",1,0.191285228862682,"F",1,-0.893477085936732,"B",4,2020-03-17,"4/30/20 0:00",60,1
"IL","17033","Crawford County",18807,2020-05-17,1,"POST","D+",2.3,-0.276791319433359,"D",2,-0.185510428100988,"F",1,-0.920643158226418,"B",4,2020-03-17,"4/30/20 0:00",61,1
"IL","17035","Cumberland County",10808,2020-02-24,2,"PRE","C-",2.5,0.0626705066633799,"F",1,NA,NA,NA,-0.899113944156735,"B",4,2020-03-16,NA,-21,0
"IL","17035","Cumberland County",10808,2020-02-25,3,"PRE","C-",2.5,-0.000688869010957988,"F",1,NA,NA,NA,-0.875710909258924,"B",4,2020-03-16,NA,-20,0
"IL","17035","Cumberland County",10808,2020-02-26,4,"PRE","C-",2.5,0.0230478625363729,"F",1,NA,NA,NA,-0.891326109908646,"B",4,2020-03-16,NA,-19,0
"IL","17035","Cumberland County",10808,2020-02-27,5,"PRE","C-",2.5,-0.0162083175055406,"F",1,NA,NA,NA,-0.877766581243192,"B",4,2020-03-16,NA,-18,0
"IL","17035","Cumberland County",10808,2020-02-28,6,"PRE","C-",2.5,0.0235393195947507,"F",1,NA,NA,NA,-0.878122370625084,"B",4,2020-03-16,NA,-17,0
"IL","17035","Cumberland County",10808,2020-02-29,7,"PRE","C-",2.5,0.0480358689636681,"F",1,NA,NA,NA,-0.922793704129351,"B",4,2020-03-16,NA,-16,0
"IL","17035","Cumberland County",10808,2020-03-01,1,"PRE","C-",2.5,0.0400307805201088,"F",1,NA,NA,NA,-0.926430662255362,"B",4,2020-03-16,NA,-15,0
"IL","17035","Cumberland County",10808,2020-03-02,2,"PRE","C-",2.5,-0.0146394371603943,"F",1,NA,NA,NA,-0.908878386082004,"B",4,2020-03-16,NA,-14,0
"IL","17035","Cumberland County",10808,2020-03-03,3,"PRE","C-",2.5,0.00809072367942348,"F",1,NA,NA,NA,-0.892709735282672,"B",4,2020-03-16,NA,-13,0
"IL","17035","Cumberland County",10808,2020-03-04,4,"PRE","C-",2.5,0.0384265848030126,"F",1,NA,NA,NA,-0.872983190664416,"B",4,2020-03-16,NA,-12,0
"IL","17035","Cumberland County",10808,2020-03-05,5,"PRE","C-",2.5,0.0730565786964418,"F",1,NA,NA,NA,-0.890535466837774,"B",4,2020-03-16,NA,-11,0
"IL","17035","Cumberland County",10808,2020-03-06,6,"PRE","C-",2.5,0.0431884720380125,"F",1,NA,NA,NA,-0.883815000735362,"B",4,2020-03-16,NA,-10,0
"IL","17035","Cumberland County",10808,2020-03-07,7,"PRE","C-",2.5,0.0517346254578383,"F",1,NA,NA,NA,-0.91223861913321,"B",4,2020-03-16,NA,-9,0
"IL","17035","Cumberland County",10808,2020-03-08,1,"PRE","C-",2.5,-0.0206109981433505,"F",1,NA,NA,NA,-0.891088916987385,"B",4,2020-03-16,NA,-8,0
"IL","17035","Cumberland County",10808,2020-03-09,2,"POST","C-",2.5,0.108825894407378,"F",1,NA,NA,NA,-0.87598763433373,"B",4,2020-03-16,NA,-7,0
"IL","17035","Cumberland County",10808,2020-03-10,3,"POST","C-",2.5,-0.101292025926554,"F",1,NA,NA,NA,-0.879426931692023,"B",4,2020-03-16,NA,-6,0
"IL","17035","Cumberland County",10808,2020-03-11,4,"POST","C-",2.5,-0.042823168076295,"F",1,NA,NA,NA,-0.849342962845344,"B",4,2020-03-16,NA,-5,0
"IL","17035","Cumberland County",10808,2020-03-12,5,"POST","C-",2.5,-0.105840134506477,"F",1,NA,NA,NA,-0.89784891524334,"B",4,2020-03-16,NA,-4,0
"IL","17035","Cumberland County",10808,2020-03-13,6,"POST","C-",2.5,-0.0481704438164172,"F",1,NA,NA,NA,-0.927814287629388,"B",4,2020-03-16,NA,-3,0
"IL","17035","Cumberland County",10808,2020-03-14,7,"POST","B-",3.5,-0.37584843756626,"D",2,NA,NA,NA,-0.952047497751614,"A",5,2020-03-16,NA,-2,0
"IL","17035","Cumberland County",10808,2020-03-15,1,"POST","C-",2.5,-0.110170165097461,"F",1,NA,NA,NA,-0.938211244011355,"B",4,2020-03-16,NA,-1,0
"IL","17035","Cumberland County",10808,2020-03-16,2,"POST","C-",2.5,-0.0597090913368288,"F",1,NA,NA,NA,-0.912989730050538,"B",4,2020-03-16,NA,0,0
"IL","17035","Cumberland County",10808,2020-03-17,3,"POST","C-",2.5,0.107552454314006,"F",1,NA,NA,NA,-0.927893351936475,"B",4,2020-03-16,NA,1,1
"IL","17035","Cumberland County",10808,2020-03-18,4,"POST","C-",2.5,-0.0342959709814063,"F",1,NA,NA,NA,-0.922477446901002,"B",4,2020-03-16,NA,2,1
"IL","17035","Cumberland County",10808,2020-03-19,5,"POST","C-",2.5,0.0630184011577647,"F",1,NA,NA,NA,-0.91915674600334,"B",4,2020-03-16,NA,3,1
"IL","17035","Cumberland County",10808,2020-03-20,6,"POST","C-",2.5,0.096213385432813,"F",1,NA,NA,NA,-0.928723527160891,"B",4,2020-03-16,NA,4,1
"IL","17035","Cumberland County",10808,2020-03-21,7,"POST","C-",2.5,0.0690088868409128,"F",1,NA,NA,NA,-0.933348789125492,"B",4,2020-03-16,NA,5,1
"IL","17035","Cumberland County",10808,2020-03-22,1,"POST","C-",2.5,0.18267646926323,"F",1,NA,NA,NA,-0.938922822775139,"B",4,2020-03-16,NA,6,1
"IL","17035","Cumberland County",10808,2020-03-23,2,"POST","C-",2.5,0.0755694846010948,"F",1,NA,NA,NA,-0.919947389074212,"B",4,2020-03-16,NA,7,1
"IL","17035","Cumberland County",10808,2020-03-24,3,"POST","C-",2.5,0.0463568555210732,"F",1,NA,NA,NA,-0.917298734786791,"B",4,2020-03-16,NA,8,1
"IL","17035","Cumberland County",10808,2020-03-25,4,"POST","C-",2.5,-0.069770116988384,"F",1,NA,NA,NA,-0.901209148294546,"B",4,2020-03-16,NA,9,1
"IL","17035","Cumberland County",10808,2020-03-26,5,"POST","C-",2.5,0.0490382939614527,"F",1,NA,NA,NA,-0.92508656903488,"B",4,2020-03-16,NA,10,1
"IL","17035","Cumberland County",10808,2020-03-27,6,"POST","C-",2.5,-0.221895951942769,"F",1,NA,NA,NA,-0.922754171975807,"B",4,2020-03-16,NA,11,1
"IL","17035","Cumberland County",10808,2020-03-28,7,"POST","C-",2.5,-0.188567757201894,"F",1,NA,NA,NA,-0.934811478806605,"B",4,2020-03-16,NA,12,1
"IL","17035","Cumberland County",10808,2020-03-29,1,"POST","B-",3.5,-0.323560162908119,"D",2,NA,NA,NA,-0.948963989775214,"A",5,2020-03-16,NA,13,1
"IL","17035","Cumberland County",10808,2020-03-30,2,"POST","C",3,0.039026344848032,"F",1,NA,NA,NA,-0.948723161846128,"A",5,2020-03-16,NA,14,1
"IL","17035","Cumberland County",10808,2020-03-31,3,"POST","C",3,-0.159477108634812,"F",1,NA,NA,NA,-0.947370380940058,"A",5,2020-03-16,NA,15,1
"IL","17035","Cumberland County",10808,2020-04-01,4,"POST","C",3,-0.0853806436811584,"F",1,NA,NA,NA,-0.940735312686479,"A",5,2020-03-16,NA,16,1
"IL","17035","Cumberland County",10808,2020-04-02,5,"POST","C",3,0.0625093789324749,"F",1,NA,NA,NA,-0.960640517447216,"A",5,2020-03-16,NA,17,1
"IL","17035","Cumberland County",10808,2020-04-03,6,"POST","C",3,-0.133681769317874,"F",1,NA,NA,NA,-0.954971721269401,"A",5,2020-03-16,NA,18,1
"IL","17035","Cumberland County",10808,2020-04-04,7,"POST","C",3,-0.16989260240882,"F",1,NA,NA,NA,-0.962895152290665,"A",5,2020-03-16,NA,19,1
"IL","17035","Cumberland County",10808,2020-04-05,1,"POST","C",3,-0.204258836685164,"F",1,NA,NA,NA,-0.968886039160402,"A",5,2020-03-16,NA,20,1
"IL","17035","Cumberland County",10808,2020-04-06,2,"POST","C",3,-0.0798894247565193,"F",1,NA,NA,NA,-0.951493141796651,"A",5,2020-03-16,NA,21,1
"IL","17035","Cumberland County",10808,2020-04-07,3,"POST","C",3,-0.164801815407391,"F",1,NA,NA,NA,-0.948078980462285,"A",5,2020-03-16,NA,22,1
"IL","17035","Cumberland County",10808,2020-04-08,4,"POST","B-",3.5,-0.28151720606657,"D",2,NA,NA,NA,-0.952459413872415,"A",5,2020-03-16,NA,23,1
"IL","17035","Cumberland County",10808,2020-04-09,5,"POST","C",3,-0.108005976606296,"F",1,NA,NA,NA,-0.955422648238091,"A",5,2020-03-16,NA,24,1
"IL","17035","Cumberland County",10808,2020-04-10,6,"POST","C",3,-0.127548094864612,"F",1,NA,NA,NA,-0.955487066376475,"A",5,2020-03-16,NA,25,1
"IL","17035","Cumberland County",10808,2020-04-11,7,"POST","C",3,-0.182303971768653,"F",1,NA,NA,NA,-0.953876612916869,"A",5,2020-03-16,NA,26,1
"IL","17035","Cumberland County",10808,2020-04-12,1,"POST","B-",3.5,-0.281966633994081,"D",2,NA,NA,NA,-0.973910653954374,"A",5,2020-03-16,NA,27,1
"IL","17035","Cumberland County",10808,2020-04-13,2,"POST","C-",2.5,-0.0337461418557845,"F",1,NA,NA,NA,-0.905820681682209,"B",4,2020-03-16,NA,28,1
"IL","17035","Cumberland County",10808,2020-04-14,3,"POST","C",3,-0.161008846003591,"F",1,NA,NA,NA,-0.94724154466329,"A",5,2020-03-16,NA,29,1
"IL","17035","Cumberland County",10808,2020-04-15,4,"POST","C",3,-0.124629685196728,"F",1,NA,NA,NA,-0.957419610528003,"A",5,2020-03-16,NA,30,1
"IL","17035","Cumberland County",10808,2020-04-16,5,"POST","C",3,0.231763185733595,"F",1,NA,NA,NA,-0.943891801467308,"A",5,2020-03-16,NA,31,1
"IL","17035","Cumberland County",10808,2020-04-17,6,"POST","C",3,-0.0288832024749534,"F",1,NA,NA,NA,-0.946726199556216,"A",5,2020-03-16,NA,32,1
"IL","17035","Cumberland County",10808,2020-04-18,7,"POST","C",3,-0.0656249939235086,"F",1,NA,NA,NA,-0.956711011005776,"A",5,2020-03-16,NA,33,1
"IL","17035","Cumberland County",10808,2020-04-19,1,"POST","C",3,-0.0799038244727277,"F",1,NA,NA,NA,-0.967597676392716,"A",5,2020-03-16,NA,34,1
"IL","17035","Cumberland County",10808,2020-04-20,2,"POST","C",3,-0.108649603399732,"F",1,NA,NA,NA,-0.963990260643198,"A",5,2020-03-16,NA,35,1
"IL","17035","Cumberland County",10808,2020-04-21,3,"POST","C-",2.5,-0.0188933125782523,"F",1,NA,NA,NA,-0.929462039885794,"B",4,2020-03-16,NA,36,1
"IL","17035","Cumberland County",10808,2020-04-22,4,"POST","C-",2.5,0.0899494822918987,"F",1,NA,NA,NA,-0.905360019213526,"B",4,2020-03-16,NA,37,1
"IL","17035","Cumberland County",10808,2020-04-23,5,"POST","C-",2.5,0.164035415037366,"F",1,NA,NA,NA,-0.933649649655107,"B",4,2020-03-16,NA,38,1
"IL","17035","Cumberland County",10808,2020-04-24,6,"POST","C-",2.5,0.0281421571977858,"F",1,NA,NA,NA,-0.916992268572729,"B",4,2020-03-16,NA,39,1
"IL","17035","Cumberland County",10808,2020-04-25,7,"POST","B-",3.5,-0.284987813773283,"D",2,NA,NA,NA,-0.953471002563189,"A",5,2020-03-16,NA,40,1
"IL","17035","Cumberland County",10808,2020-04-26,1,"POST","C",3,-0.204738583447081,"F",1,NA,NA,NA,-0.950213972742612,"A",5,2020-03-16,NA,41,1
"IL","17035","Cumberland County",10808,2020-04-27,2,"POST","C",3,-0.107367583692354,"F",1,NA,NA,NA,-0.940349825286008,"A",5,2020-03-16,NA,42,1
"IL","17035","Cumberland County",10808,2020-04-28,3,"POST","C-",2.5,-0.188542281970505,"F",1,NA,NA,NA,-0.919784008418937,"B",4,2020-03-16,NA,43,1
"IL","17035","Cumberland County",10808,2020-04-29,4,"POST","C-",2.5,0.0517767108808463,"F",1,NA,NA,NA,-0.928624517931932,"B",4,2020-03-16,NA,44,1
"IL","17035","Cumberland County",10808,2020-04-30,5,"POST","C",3,-0.0537468898374195,"F",1,NA,NA,NA,-0.952168190634958,"A",5,2020-03-16,NA,45,1
"IL","17035","Cumberland County",10808,2020-05-01,6,"POST","C",3,-0.183167071817521,"F",1,NA,NA,NA,-0.942117927188607,"A",5,2020-03-16,NA,46,1
"IL","17035","Cumberland County",10808,2020-05-02,7,"POST","B-",3.5,-0.294855257775291,"D",2,NA,NA,NA,-0.952075132640084,"A",5,2020-03-16,NA,47,1
"IL","17035","Cumberland County",10808,2020-05-03,1,"POST","B-",3.5,-0.264583811245733,"D",2,NA,NA,NA,-0.94863198682976,"A",5,2020-03-16,NA,48,1
"IL","17035","Cumberland County",10808,2020-05-04,2,"POST","C-",2.5,-0.0465216708575895,"F",1,NA,NA,NA,-0.937744201429547,"B",4,2020-03-16,NA,49,1
"IL","17035","Cumberland County",10808,2020-05-05,3,"POST","C-",2.5,0.14316338305933,"F",1,NA,NA,NA,-0.887399826202917,"B",4,2020-03-16,NA,50,1
"IL","17035","Cumberland County",10808,2020-05-06,4,"POST","C-",2.5,0.00386783696402979,"F",1,NA,NA,NA,-0.865531197407616,"B",4,2020-03-16,NA,51,1
"IL","17035","Cumberland County",10808,2020-05-07,5,"POST","C-",2.5,-0.00822214404504735,"F",1,NA,NA,NA,-0.870742445120539,"B",4,2020-03-16,NA,52,1
"IL","17035","Cumberland County",10808,2020-05-08,6,"POST","C-",2.5,-0.0212135504108153,"F",1,NA,NA,NA,-0.901172409444213,"B",4,2020-03-16,NA,53,1
"IL","17035","Cumberland County",10808,2020-05-09,7,"POST","C-",2.5,-0.163606208617878,"F",1,NA,NA,NA,-0.865531197407616,"B",4,2020-03-16,NA,54,1
"IL","17035","Cumberland County",10808,2020-05-10,1,"POST","C-",2.5,0.106582472994773,"F",1,NA,NA,NA,-0.911594904870059,"B",4,2020-03-16,NA,55,1
"IL","17035","Cumberland County",10808,2020-05-11,2,"POST","C-",2.5,-0.0541869688806269,"F",1,NA,NA,NA,-0.861436645633176,"B",4,2020-03-16,NA,56,1
"IL","17035","Cumberland County",10808,2020-05-12,3,"POST","C-",2.5,0.0466849529600652,"F",1,NA,NA,NA,-0.912618542813669,"B",4,2020-03-16,NA,57,1
"IL","17035","Cumberland County",10808,2020-05-13,4,"POST","C-",2.5,0.00737817432843154,"F",1,NA,NA,NA,-0.887027594223422,"B",4,2020-03-16,NA,58,1
"IL","17035","Cumberland County",10808,2020-05-14,5,"POST","C-",2.5,0.183093448295112,"F",1,NA,NA,NA,-0.865345081417868,"B",4,2020-03-16,NA,59,1
"IL","17035","Cumberland County",10808,2020-05-15,6,"POST","C-",2.5,0.128390325424456,"F",1,NA,NA,NA,-0.846547366453397,"B",4,2020-03-16,NA,60,1
"IL","17035","Cumberland County",10808,2020-05-16,7,"POST","C-",2.5,0.0378786167435,"F",1,NA,NA,NA,-0.880978824556637,"B",4,2020-03-16,NA,61,1
"IL","17035","Cumberland County",10808,2020-05-17,1,"POST","C-",2.5,-0.0523703032108992,"F",1,NA,NA,NA,-0.884235854377214,"B",4,2020-03-16,NA,62,1
